PA_30,R_30,H_30,HR_30,BB_30,SO_30,OBP_30,SLG_30,LOB_30,Date,Team,PA_all,R_all,H_all,HR_all,BB_all,SO_all,OBP_all,SLG_all,LOB_all
36.61904761904762,4.857142857142857,8.952380952380953,0.8095238095238095,1.9047619047619047,7.523809523809524,0.27476190476190476,0.37152380952380953,5.619047619047619,2023-04-22,ARI,36.61904761904762,4.857142857142857,8.952380952380953,0.8095238095238095,1.9047619047619047,7.523809523809524,0.27476190476190476,0.37152380952380953,5.619047619047619
36.59090909090909,4.7727272727272725,8.954545454545455,0.8181818181818182,1.8181818181818181,7.5,0.27622727272727277,0.37354545454545457,5.636363636363637,2023-04-23,ARI,36.59090909090909,4.7727272727272725,8.954545454545455,0.8181818181818182,1.8181818181818181,7.5,0.27622727272727277,0.37354545454545457,5.636363636363637
36.608695652173914,4.782608695652174,8.826086956521738,0.9130434782608695,1.9565217391304348,7.521739130434782,0.2775217391304348,0.37569565217391304,5.608695652173913,2023-04-24,ARI,36.608695652173914,4.782608695652174,8.826086956521738,0.9130434782608695,1.9565217391304348,7.521739130434782,0.2775217391304348,0.37569565217391304,5.608695652173913
36.625,4.791666666666667,8.75,0.875,2.2083333333333335,7.458333333333333,0.27891666666666665,0.3774583333333333,5.708333333333333,2023-04-25,ARI,36.625,4.791666666666667,8.75,0.875,2.2083333333333335,7.458333333333333,0.27891666666666665,0.3774583333333333,5.708333333333333
36.76,4.76,8.8,0.84,2.24,7.52,0.2802,0.3790799999999999,5.84,2023-04-26,ARI,36.76,4.76,8.8,0.84,2.24,7.52,0.2802,0.3790799999999999,5.84
36.57692307692308,4.653846153846154,8.692307692307692,0.8076923076923077,2.230769230769231,7.576923076923077,0.28142307692307694,0.38034615384615383,5.846153846153846,2023-04-28,ARI,36.57692307692308,4.653846153846154,8.692307692307692,0.8076923076923077,2.230769230769231,7.576923076923077,0.28142307692307694,0.38034615384615383,5.846153846153846
36.74074074074074,4.814814814814815,8.74074074074074,0.8148148148148148,2.2962962962962963,7.444444444444445,0.28259259259259256,0.38155555555555554,5.814814814814815,2023-04-29,ARI,36.74074074074074,4.814814814814815,8.74074074074074,0.8148148148148148,2.2962962962962963,7.444444444444445,0.28259259259259256,0.38155555555555554,5.814814814814815
37.0,5.035714285714286,9.0,0.8571428571428571,2.2857142857142856,7.535714285714286,0.28382142857142856,0.38303571428571426,5.821428571428571,2023-04-30,ARI,37.0,5.035714285714286,9.0,0.8571428571428571,2.2857142857142856,7.535714285714286,0.28382142857142856,0.38303571428571426,5.821428571428571
37.0,5.0,8.931034482758621,0.8620689655172413,2.3448275862068964,7.517241379310345,0.28493103448275864,0.3843793103448276,5.827586206896552,2023-05-02,ARI,37.0,5.0,8.931034482758621,0.8620689655172413,2.3448275862068964,7.517241379310345,0.28493103448275864,0.3843793103448276,5.827586206896552
37.1,4.966666666666667,8.933333333333334,0.9,2.4,7.4,0.286,0.38566666666666666,5.933333333333334,2023-05-03,ARI,37.1,4.966666666666667,8.933333333333334,0.9,2.4,7.4,0.286,0.38566666666666666,5.933333333333334
37.56666666666667,5.3,9.133333333333333,1.0333333333333334,2.6333333333333333,7.4,0.2910666666666667,0.3940333333333334,6.066666666666666,2023-05-05,ARI,37.32258064516129,5.193548387096774,8.96774193548387,1.0,2.5483870967741935,7.419354838709677,0.2870645161290323,0.3870967741935484,5.903225806451613
37.53333333333333,5.333333333333333,9.133333333333333,1.0333333333333334,2.7,7.5,0.29503333333333337,0.3991666666666667,6.1,2023-05-06,ARI,37.21875,5.125,8.90625,1.0,2.5625,7.4375,0.2880625,0.388375,5.9375
37.93333333333333,5.566666666666666,9.5,1.0666666666666667,2.8333333333333335,7.466666666666667,0.29963333333333336,0.40410000000000007,6.333333333333333,2023-05-07,ARI,37.42424242424242,5.212121212121212,9.121212121212121,1.0303030303030303,2.606060606060606,7.484848484848484,0.28915151515151516,0.38978787878787885,6.090909090909091
38.333333333333336,5.766666666666667,9.5,1.1666666666666667,3.2,7.5,0.30343333333333333,0.40883333333333344,6.533333333333333,2023-05-08,ARI,37.6764705882353,5.294117647058823,9.117647058823529,1.088235294117647,2.8529411764705883,7.470588235294118,0.2902941176470588,0.3912941176470589,6.235294117647059
38.46666666666667,5.8,9.633333333333333,1.1333333333333333,3.2333333333333334,7.5,0.30679999999999996,0.41246666666666676,6.733333333333333,2023-05-09,ARI,37.714285714285715,5.285714285714286,9.228571428571428,1.0857142857142856,2.8285714285714287,7.485714285714286,0.2914285714285714,0.3928000000000001,6.3428571428571425
38.333333333333336,5.6,9.7,1.1666666666666667,3.066666666666667,7.566666666666666,0.3088333333333333,0.4159333333333334,6.8,2023-05-10,ARI,37.75,5.194444444444445,9.277777777777779,1.0833333333333333,2.8055555555555554,7.472222222222222,0.2925,0.3941944444444445,6.444444444444445
38.43333333333333,5.666666666666667,9.7,1.1666666666666667,3.1666666666666665,7.8,0.3110333333333334,0.4193333333333334,6.833333333333333,2023-05-11,ARI,37.75675675675676,5.162162162162162,9.162162162162161,1.054054054054054,2.891891891891892,7.675675675675675,0.2934864864864865,0.3953513513513514,6.45945945945946
38.4,5.533333333333333,9.666666666666666,1.1,3.2,7.8,0.31283333333333335,0.4216,6.833333333333333,2023-05-12,ARI,37.68421052631579,5.078947368421052,9.157894736842104,1.0263157894736843,2.8947368421052633,7.605263157894737,0.2944473684210526,0.3963684210526316,6.447368421052632
38.333333333333336,5.366666666666666,9.5,1.1,3.3666666666666667,7.833333333333333,0.31393333333333334,0.42213333333333336,6.933333333333334,2023-05-13,ARI,37.743589743589745,5.128205128205129,9.23076923076923,1.0512820512820513,2.948717948717949,7.589743589743589,0.2954102564102564,0.39743589743589747,6.512820512820513
38.0,5.233333333333333,9.266666666666667,1.1333333333333333,3.3,7.633333333333334,0.31440000000000007,0.4223999999999999,6.733333333333333,2023-05-14,ARI,37.65,5.175,9.225,1.05,2.925,7.5,0.29632500000000006,0.39849999999999997,6.425
37.9,5.2,9.133333333333333,1.1,3.3333333333333335,7.533333333333333,0.3148333333333334,0.42263333333333325,6.666666666666667,2023-05-15,ARI,37.51219512195122,5.097560975609756,9.097560975609756,1.024390243902439,2.951219512195122,7.390243902439025,0.2971707317073171,0.3994146341463415,6.414634146341464
38.266666666666666,5.333333333333333,9.333333333333334,1.1666666666666667,3.5,7.466666666666667,0.3157,0.42366666666666664,6.9,2023-05-16,ARI,37.61904761904762,5.095238095238095,9.119047619047619,1.0476190476190477,3.0238095238095237,7.357142857142857,0.29800000000000004,0.4003333333333333,6.5
38.8,5.366666666666666,9.433333333333334,1.1666666666666667,3.566666666666667,7.8,0.31646666666666673,0.4241333333333333,7.1,2023-05-17,ARI,38.02325581395349,5.162790697674419,9.255813953488373,1.069767441860465,3.046511627906977,7.488372093023256,0.2988372093023256,0.4012558139534884,6.674418604651163
